miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-381-3p,817.8056115,918.703185,0.167840868,0.209070811,0.509976465,False,False,"BMPR2,BMPR1B,KLF4,ARNTL,CLOCK,LHX8,BDNF,SMAD2,LIFR,BMP3,NPAS2,BMPER,RORA,KLF16",True
hsa-miR-29c-3p,1269.612195,1395.039984,0.135918582,0.217781902,0.523880889,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-500a-5p,13.91529242,12.24683416,-0.18426237,0.217781902,0.523880889,False,False,BMPR1A,False
hsa-miR-183-5p,32.52927865,26.36099364,-0.303334079,0.217781902,0.523880889,False,False,"NTRK2,BMP2K,RORA",False
hsa-miR-1301-3p,100.2035308,105.0989384,0.068814751,0.227008309,0.526659276,False,True,"CHAT,BMP5,SMAD2,STAT5A",True
hsa-miR-3065-3p,79.19185661,88.90259258,0.166873408,0.227008309,0.526659276,False,False,,False
hsa-miR-200c-3p,46.71514214,42.81520012,-0.125767189,0.227008309,0.526659276,False,False,"BDNF,LIFR,SMAD2,KLF4,CLOCK,CNTFR",True
hsa-miR-98-3p,61.83186398,54.75456191,-0.175371329,0.227008309,0.526659276,False,False,"BMPR1B,BMPR2,BDNF,BMP3,CLOCK,LIFR,BMPER",True
hsa-miR-625-3p,375.8068117,293.7429422,-0.355437028,0.227008309,0.526659276,False,False,"NTRK2,RORB,LHX8",False
hsa-miR-582-3p,191.0757626,191.5864545,0.003850775,0.227008309,0.526659276,False,True,"BMPR2,ACHE",True
hsa-miR-423-3p,7636.684839,8192.788238,0.10140804,0.227008309,0.526659276,False,False,,False
hsa-miR-769-3p,70.30581402,73.27046245,0.059587722,0.227008309,0.526659276,False,False,KLF7,False
hsa-miR-374b-5p,3987.015979,3760.539763,-0.084369636,0.234526432,0.534597369,False,True,"BMP2,RORA,BMPER,LIFR,SMAD2,SLC5A7,BMPR1B,BMPR2",True
hsa-miR-34c-5p,400.6960601,387.1498022,-0.049616419,0.234526432,0.534597369,False,True,"KLF4,BMP3,PRIMA1,CLOCK",True
hsa-miR-6726-3p,18.71157232,23.71347735,0.341776443,0.234526432,0.534597369,False,False,,False
hsa-miR-376a-3p,160.5852283,185.4894966,0.207998306,0.234526432,0.534597369,False,False,BMPR2,False
hsa-miR-708-5p,397.7396191,430.4253108,0.11393864,0.244502782,0.536262404,False,False,"CNTFR,NTRK2",False
hsa-miR-103a-3p,47936.46372,43747.5033,-0.131922801,0.244502782,0.536262404,False,False,"CLOCK,NPAS2,BDNF,NTRK1",False
hsa-miR-181b-5p,5147.281235,3918.625351,-0.393462963,0.244502782,0.536262404,False,False,NR1D2,False
hsa-miR-204-3p,163.9540436,155.7979931,-0.073614833,0.244502782,0.536262404,False,False,"NTRK2,BMPR1B",False
hsa-miR-7-1-3p,211.2726159,225.2376025,0.092341915,0.244502782,0.536262404,False,True,"CLOCK,BMPR1B,RORB,RORA,SLC5A7,BDNF,LIFR,KLF7,SMAD2,BMPR2,IL6ST",True
hsa-miR-124-5p,331.8467741,304.5740728,-0.123724114,0.244502782,0.536262404,False,False,"RORA,BMP2",False
hsa-let-7d-3p,294.506536,283.6200554,-0.0543401,0.244502782,0.536262404,False,False,,False
hsa-miR-1976,24.15312991,22.00153639,-0.134605883,0.244502782,0.536262404,False,False,,False
hsa-miR-769-5p,15358.92765,13939.04243,-0.139946036,0.244502782,0.536262404,False,False,SMAD2,False
hsa-miR-33a-5p,22.24271479,26.24000823,0.238435288,0.248497321,0.538239012,False,False,"RORB,RORA",False
hsa-miR-135a-5p,2697.21886,3734.041539,0.469265386,0.248497321,0.538239012,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-miR-409-3p,992.6662058,1134.110672,0.192180849,0.248497321,0.538239012,False,False,"SMAD2,RORB,LIFR,BMPR2",False
hsa-miR-143-5p,275.736116,215.3556811,-0.356566862,0.255376119,0.546337436,False,False,RORA,False
hsa-miR-589-5p,242.5726829,213.5085677,-0.184123128,0.255376119,0.546337436,False,False,"BMPR1A,CNTFR,KLF7,CLOCK,BMPER",True
hsa-miR-27b-5p,48.32044435,43.60967743,-0.147985402,0.255376119,0.546337436,False,False,"LIFR,CNTFR",False
hsa-miR-487b-3p,2719.56692,2942.573752,0.113701648,0.265499082,0.554362083,False,False,,False
hsa-miR-6716-3p,36.70132586,30.01898673,-0.289956902,0.265499082,0.554362083,False,False,,False
hsa-miR-323b-3p,224.5555152,212.2657458,-0.081200579,0.265499082,0.554362083,False,False,RORA,False
hsa-miR-6733-5p,18.42869744,16.26442185,-0.180234563,0.265499082,0.554362083,False,False,"RORC,CLOCK,CNTF",False
hsa-miR-151a-3p,57092.03272,47828.10841,-0.255430695,0.265499082,0.554362083,False,False,,False
hsa-miR-130b-5p,133.4442499,123.9629517,-0.106328129,0.265499082,0.554362083,False,True,"RORA,COLQ",True
hsa-miR-320d,33.60287585,37.86847233,0.172412513,0.275288197,0.554827949,False,False,,False
hsa-miR-4662a-5p,17.38886519,14.74520526,-0.237917879,0.275288197,0.554827949,False,False,RORA,False
hsa-miR-466,17.38886519,14.74520526,-0.237917879,0.275288197,0.554827949,False,False,,False
hsa-miR-93-3p,27.14573883,27.75912993,0.032236599,0.275288197,0.554827949,False,True,"CLOCK,CHAT",True
hsa-miR-128-1-5p,45.86908565,40.65750653,-0.17400041,0.275288197,0.554827949,False,False,,False
hsa-miR-2682-5p,68.53139172,84.96211763,0.31005474,0.275288197,0.554827949,False,False,,False
hsa-miR-3173-5p,16.94901736,14.59173923,-0.216049782,0.275288197,0.554827949,False,False,STAT3,False
hsa-miR-760,720.811486,665.274337,-0.115672618,0.275288197,0.554827949,False,False,,False
hsa-miR-550a-3-5p,13.70142488,12.18473098,-0.169251535,0.275288197,0.554827949,False,False,CLOCK,False
hsa-miR-1247-5p,49.88592312,56.34286449,0.175600141,0.285036844,0.561468802,False,False,,False
hsa-miR-3182,22.98719974,30.20778174,0.394089516,0.285036844,0.561468802,False,False,,False
hsa-miR-574-3p,632.5355161,528.3235269,-0.259724831,0.285036844,0.561468802,False,False,,False
hsa-miR-532-3p,33.90327063,37.37826206,0.140775035,0.285036844,0.561468802,False,False,"BMP1,NTRK1,STAT1",False
hsa-miR-374a-5p,2114.687806,2399.253091,0.182140659,0.285036844,0.561468802,False,False,"BMP2,RORA,SMAD2,LIFR,BMPR2,KLF7,RORB,NTRK2",True
hsa-miR-19b-3p,138.9459371,153.0681892,0.139650842,0.285036844,0.561468802,False,False,"RORA,CNTFR,CLOCK,NPAS2,BMPR2,RORB",True
hsa-miR-4787-3p,16.32539695,17.41638172,0.093326862,0.295901967,0.561675734,False,False,,False
hsa-miR-4646-3p,16.02582843,18.04864887,0.171491904,0.295901967,0.561675734,False,False,"BDNF,IL6ST,RORB",False
hsa-miR-656-3p,98.63098219,113.2160029,0.198965089,0.295901967,0.561675734,False,False,"RORA,SMAD2,RORB,BMPR2,BDNF,BMP3,KLF4,CLOCK,LIFR,BMPR1A,NR1D2,BMP2,STAT1",True
hsa-miR-187-3p,208.5472154,224.458311,0.106073467,0.295901967,0.561675734,False,False,GBX2,False
hsa-miR-182-5p,115.4480889,80.25292051,-0.524618491,0.295901967,0.561675734,False,False,"CLOCK,BMP5,BMPR1B,KLF7,NR1D2,BMP3",True
hsa-miR-452-5p,51.25347141,44.75917233,-0.195466363,0.295901967,0.561675734,False,False,"SMAD2,RORB,RORA",False
hsa-miR-885-5p,82.56367879,92.8278432,0.169050344,0.295901967,0.561675734,False,False,"IL6ST,BMP3,RORA",False
hsa-miR-378a-3p,3056.994988,2641.663667,-0.21066739,0.295901967,0.561675734,False,False,"BMP2,IL6ST",False
hsa-miR-654-5p,32.79951879,33.1862175,0.016909554,0.295901967,0.561675734,False,False,"LHX8,NPAS2,CNTFR",False
hsa-miR-497-5p,319.4457377,340.1942777,0.090787984,0.295901967,0.561675734,False,True,"CHAT,RORA,CLOCK,SMAD2",True
hsa-miR-370-5p,33.34215098,30.71435582,-0.118434053,0.303921162,0.56659588,False,False,,False
hsa-miR-320b,474.8576797,514.3966464,0.115386051,0.303921162,0.56659588,False,False,,False
hsa-miR-193b-5p,11.4370681,10.38409533,-0.13934173,0.303921162,0.56659588,False,False,RORC,False
hsa-miR-668-3p,25.53767175,28.57295116,0.162023051,0.303921162,0.56659588,False,False,LIFR,False
hsa-miR-218-5p,44889.86492,49225.54816,0.133017517,0.303921162,0.56659588,False,False,,False
hsa-miR-219a-5p,446.3049992,474.4382883,0.088190477,0.308784682,0.571580155,False,False,,False
hsa-miR-7706,18.12057626,18.40818027,0.022718181,0.308784682,0.571580155,False,False,,False
hsa-miR-935,89.94808591,99.01845724,0.13860489,0.319993364,0.584043833,False,False,,False
hsa-miR-3158-3p,57.52971924,59.65875806,0.052426515,0.319993364,0.584043833,False,False,RORB,False
hsa-miR-6853-3p,10.18702745,8.006273555,-0.347530322,0.319993364,0.584043833,False,False,"KLF4,SMAD2,IL6R,BMPR2",False
hsa-miR-181d-5p,176.2441695,177.5924767,0.010994936,0.319993364,0.584043833,False,False,NR1D2,False
hsa-miR-29b-3p,7613.112857,10407.47014,0.45106105,0.322615656,0.586778301,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-2113,75.69420549,65.33945382,-0.212228469,0.332597382,0.588528249,False,False,,False
hsa-miR-411-3p,1040.768762,1008.602492,-0.045291871,0.332597382,0.588528249,False,False,"LHX6,RORA,IL6ST,BMPR2",False
hsa-miR-17-5p,1087.312862,1037.879135,-0.067128673,0.332597382,0.588528249,False,False,"LHX6,LHX8,STAT3,ARNTL2,NTRK2",True
hsa-miR-509-3-5p,70.6525378,80.23179127,0.183432625,0.332597382,0.588528249,False,False,"BMPER,SMAD2,GBX2,CLOCK",False
hsa-miR-376b-5p,9.260436744,8.957045231,-0.048057344,0.332597382,0.588528249,False,False,,False
hsa-let-7b-3p,108.2451137,90.00236205,-0.266267133,0.332597382,0.588528249,False,False,"BDNF,BMPR1B,BMPR2,BMP3,CLOCK,LIFR,BMPER",True
hsa-miR-451a,14521.18112,16819.75712,0.211998069,0.332597382,0.588528249,False,False,,False
hsa-miR-5010-3p,297.6576658,301.1335562,0.016749431,0.332597382,0.588528249,False,False,"IL6ST,RORA,BMP2K,KLF7,BDNF,STAT1,CLOCK,BMPR1B",True
hsa-miR-195-5p,524.4551898,488.4839989,-0.102508207,0.355384307,0.62251882,False,True,"CHAT,BMPR1A,CLOCK,SMAD2,RORB",True
hsa-miR-671-3p,106.0434949,101.2391201,-0.06688925,0.355384307,0.62251882,False,False,,False
hsa-miR-3177-3p,31.94272286,26.62986446,-0.262442211,0.355384307,0.62251882,False,False,,False
hsa-miR-744-5p,5765.100907,6871.738695,0.253329318,0.366045277,0.639048946,False,False,,False
hsa-miR-548o-3p,15.92728014,13.48884734,-0.239732851,0.378179475,0.655846132,False,True,"SLC5A7,CLOCK,BMPR2,RORA,RORB,BMPR1A",True
hsa-miR-502-3p,176.9902235,180.6197133,0.029285689,0.378179475,0.655846132,False,False,"RORA,NR1D2,KLF7",False
hsa-miR-548ab,54.98190525,51.55332819,-0.092891332,0.386319581,0.661176463,False,False,,False
hsa-miR-766-3p,55.00844814,65.38627589,0.249334653,0.386319581,0.661176463,False,False,"RORC,BDNF",False
hsa-miR-10b-5p,43.4996571,104.84018,1.269115803,0.386319581,0.661176463,False,False,"RORA,BDNF,BMP2K,RORB,KLF4,KLF7",True
hsa-miR-654-3p,631.9586431,671.2548414,0.08703044,0.386319581,0.661176463,False,False,,False
hsa-let-7i-3p,61.1206615,69.72591831,0.190034872,0.395880786,0.664468715,False,False,,False
hsa-miR-146b-3p,16.00425687,15.34083338,-0.061078831,0.395880786,0.664468715,False,False,BMPR2,False
hsa-miR-2110,144.708242,146.0721482,0.013534029,0.395880786,0.664468715,False,False,,False
hsa-miR-144-5p,255.7886233,241.3653533,-0.083733499,0.395880786,0.664468715,False,False,,False
hsa-miR-337-5p,37.54706945,43.94220453,0.22690694,0.395880786,0.664468715,False,False,ARNTL,False
hsa-miR-338-3p,624.9530075,706.2516552,0.176434631,0.395880786,0.664468715,False,False,NTRK1,False
hsa-miR-380-5p,48.82342891,44.03849619,-0.148808415,0.408079458,0.671979424,False,False,,False
hsa-miR-27a-5p,15.04311593,11.87695691,-0.340938189,0.408079458,0.671979424,False,False,RORB,False
hsa-miR-374b-3p,18.54245333,15.7406335,-0.236338533,0.408079458,0.671979424,False,False,BMPR1A,False
hsa-miR-151b,8841.760765,8662.874603,-0.029487865,0.408079458,0.671979424,False,False,,False
hsa-miR-4286,18.92077132,20.72974455,0.131731436,0.408079458,0.671979424,False,False,,False
hsa-miR-3180,16.45252288,16.99487597,0.046791004,0.408079458,0.671979424,False,False,,False
hsa-miR-197-3p,2633.923352,2534.624426,-0.055441375,0.420196313,0.683309892,False,False,KLF7,False
hsa-miR-145-3p,163.8513456,141.0335762,-0.216348852,0.420196313,0.683309892,False,False,,False
hsa-miR-708-3p,1296.068344,1210.097405,-0.099018616,0.420196313,0.683309892,False,False,BMP2K,False
hsa-miR-1226-3p,58.25971925,50.5770714,-0.204015247,0.420196313,0.683309892,False,False,BMP1,False
hsa-miR-3065-5p,185.4265873,176.5534164,-0.07074338,0.432379868,0.696612009,False,False,"NKX2-1,CLOCK,BMPR2,SMAD2,RORA,BMP3",True
hsa-miR-323a-3p,991.6551002,898.1533297,-0.142876677,0.432379868,0.696612009,False,False,"RORA,SMAD2,CLOCK,BMPR1A",False
hsa-miR-193a-5p,36.19913795,30.09531746,-0.266416307,0.432379868,0.696612009,False,False,"CNTFR,NR1D2,NTRK2",False
hsa-miR-6894-3p,14.22596787,15.52091435,0.12568674,0.445183782,0.704199801,False,False,BMP7,False
hsa-miR-877-5p,55.94047872,59.09688721,0.079189542,0.445183782,0.704199801,False,False,,False
hsa-miR-376c-5p,9.76233537,9.551509655,-0.031497539,0.445183782,0.704199801,False,False,,False
hsa-miR-433-3p,1197.068975,1234.363803,0.044261378,0.445183782,0.704199801,False,False,SMAD2,False
hsa-miR-5699-5p,13.35148457,10.64510867,-0.326809488,0.445183782,0.704199801,False,False,STAT5B,False
hsa-miR-338-5p,10642.7482,8307.419407,-0.357398439,0.445183782,0.704199801,False,False,"RORA,NR1D1,ARNTL2,BMPR1B,RORB,LIFR,CLOCK,BMP5",True
hsa-miR-126-3p,15328.77309,16638.16926,0.11825447,0.456580428,0.712040348,False,False,,False
hsa-miR-4470,10.14689515,10.48704838,0.047570338,0.456580428,0.712040348,False,False,,False
hsa-miR-128-2-5p,26.93735889,24.85934461,-0.115820145,0.456580428,0.712040348,False,False,,False
hsa-miR-376c-3p,125.4593003,137.725662,0.134577975,0.456580428,0.712040348,False,False,"RORB,CLOCK,BDNF",False
hsa-miR-1224-5p,82.26868234,76.11551772,-0.11215273,0.46378107,0.712040348,False,False,"STAT5B,BMP2K",False
hsa-miR-148a-5p,39.09468218,34.68991225,-0.172456188,0.46378107,0.712040348,False,True,"RORA,SMAD2,PRIMA1",True
hsa-miR-598-3p,2248.948993,2184.793967,-0.041753705,0.46378107,0.712040348,False,False,,False
hsa-miR-1250-5p,43.83979953,31.33122549,-0.484640001,0.46378107,0.712040348,False,False,,False
hsa-miR-378d,1232.000664,1076.795267,-0.194259061,0.46378107,0.712040348,False,False,,False
hsa-miR-199b-5p,11.83702809,10.74982613,-0.138993584,0.46378107,0.712040348,False,False,"NPAS2,RORB,CLOCK",False
hsa-miR-3200-3p,9.42465371,9.835522404,0.061562072,0.476681022,0.723335737,False,False,,False
hsa-miR-92b-3p,9649.311652,9068.470996,-0.089566706,0.476681022,0.723335737,False,True,"KLF4,RORA,SLC5A7,BMPR2,ARNTL2",True
hsa-miR-137,1427.666794,1732.871595,0.27950545,0.476681022,0.723335737,False,False,,False
hsa-miR-1185-2-3p,61.28380683,74.34856202,0.278798922,0.476681022,0.723335737,False,False,"BMP3,BMPER,BMPR2,BMPR1B,LIFR,BMP7,RORA,BMP5,RORC,IL6R",True
hsa-miR-30d-3p,56.87932846,59.62227787,0.067947063,0.484234843,0.732668371,False,False,,False
hsa-miR-874-5p,52.47105257,50.46550392,-0.056224171,0.496426887,0.734093017,False,False,,False
hsa-miR-1249-3p,348.3594771,382.7193193,0.135709917,0.496426887,0.734093017,False,False,,False
hsa-miR-887-5p,11.46746615,12.14146373,0.082395709,0.496426887,0.734093017,False,False,,False
hsa-miR-140-3p,8346.565577,6850.804218,-0.284909327,0.496426887,0.734093017,False,False,"NR1D2,BDNF",False
hsa-miR-139-3p,1730.383575,1544.035308,-0.164386133,0.496426887,0.734093017,False,False,BMP1,False
hsa-miR-1185-1-3p,69.2951873,84.00433346,0.277708595,0.496426887,0.734093017,False,False,"BMP3,BMPER,BMPR2,BMPR1B,LIFR,RORA,BMP7,BMP5,IL6R",True
hsa-miR-548b-5p,64.69334523,61.68188598,-0.068770437,0.496426887,0.734093017,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT1,NTRK2,STAT3,BMPR2",True
hsa-miR-423-5p,172.0781763,157.5619474,-0.127144987,0.496426887,0.734093017,False,False,"NTRK2,LHX6,NGFR",False
hsa-miR-151a-5p,10492.35634,10529.19059,0.005055826,0.509256778,0.742547592,False,False,NTRK2,False
hsa-miR-509-5p,18.10471018,18.91078823,0.062844415,0.509256778,0.742547592,False,False,"BMPER,GBX2,SMAD2,CLOCK",False
hsa-miR-299-3p,21.31611745,23.97835727,0.169788137,0.509256778,0.742547592,False,False,"NTRK2,BMPR2",False
hsa-miR-4705,45.94796709,48.82433879,0.087599474,0.509256778,0.742547592,False,False,,False
hsa-miR-486-5p,1898.369998,1554.132717,-0.288651495,0.509256778,0.742547592,False,False,"BMPR1A,SMAD2",False
hsa-miR-126-5p,1518.116175,1625.740206,0.098814535,0.522369386,0.751175811,False,False,"NPAS2,RORA,RORB,BMPR1B",False
hsa-miR-548k,29.18918575,25.70699886,-0.183272773,0.522369386,0.751175811,False,False,,False
hsa-miR-450b-5p,33.01526924,32.24943182,-0.033859668,0.522369386,0.751175811,False,True,"NR1D2,CLOCK,KLF7,CHAT,BMP3",True
hsa-miR-659-5p,42.62810897,41.16410903,-0.050418057,0.522369386,0.751175811,False,False,BMP8B,False
hsa-miR-548av-5p,25.66094943,22.95588044,-0.160710784,0.522369386,0.751175811,False,False,"RORB,RORA,BMP2K,SMAD2,CLOCK,BMPR2,STAT3,NTRK2",True
hsa-miR-484,1833.143052,1904.316369,0.054953805,0.535080588,0.763147724,False,False,,False
hsa-miR-34b-3p,58.13607473,72.09192138,0.310403934,0.535080588,0.763147724,False,False,IL6R,False
hsa-miR-34c-3p,151.4681377,140.0796475,-0.112766987,0.535080588,0.763147724,False,False,"SMAD2,BDNF",False
hsa-miR-4326,23.52651771,20.34065225,-0.209921854,0.548449663,0.773758714,False,False,,False
hsa-miR-877-3p,44.79095551,49.13808107,0.133634076,0.548449663,0.773758714,False,True,"KLF4,STAT5A,COLQ",True
hsa-miR-1307-3p,1763.001648,1810.342951,0.038229204,0.548449663,0.773758714,False,False,,False
hsa-miR-1296-5p,96.76669041,94.23270201,-0.038282708,0.548449663,0.773758714,False,False,RORB,False
hsa-miR-212-5p,98.54358817,99.61541487,0.015607004,0.560020879,0.777475795,False,False,,False
hsa-miR-3912-3p,12.25294695,13.20928676,0.108423797,0.560020879,0.777475795,False,False,,False
hsa-miR-15a-5p,51.16687939,53.75154461,0.071095965,0.560020879,0.777475795,False,True,"CHAT,BMPR1A,CLOCK,RORB",True
hsa-miR-320a,1918.072917,1985.392959,0.049767015,0.560020879,0.777475795,False,False,,False
hsa-miR-653-3p,15.9236245,29.38742866,0.884030376,0.560020879,0.777475795,False,False,"BMP2K,LIFR,ARNTL2,CLOCK",False
hsa-miR-548n,50.18211055,45.64184272,-0.136816109,0.560020879,0.777475795,False,False,,False
hsa-miR-4520-3p,12.89287711,11.05105819,-0.222389723,0.571814245,0.778900051,False,False,"BMP8B,BMPR2",False
hsa-miR-145-5p,175.6980422,135.3043997,-0.376889364,0.571814245,0.778900051,False,False,,False
hsa-miR-552-3p,1327.177558,1070.292697,-0.310356007,0.571814245,0.778900051,False,False,,False
hsa-miR-6873-3p,10.980068,12.25519393,0.158506326,0.571814245,0.778900051,False,False,"SMAD2,BMPR2,RORA,STAT5A,NPAS2,RORB,LIFR,IL6R,KLF7",True
hsa-miR-2277-5p,27.08713517,27.85376632,0.040264601,0.571814245,0.778900051,False,False,,False
hsa-miR-1912,102.8054819,108.7727518,0.081400003,0.571814245,0.778900051,False,False,,False
hsa-miR-4473,41.36864648,41.82412619,0.015797644,0.584921111,0.778900051,False,False,,False
hsa-miR-4454,20.7506965,14.1930718,-0.547972897,0.584921111,0.778900051,False,False,,False
hsa-miR-146a-5p,618.4215954,621.1265141,0.006296454,0.584921111,0.778900051,False,False,"KLF7,CNTF",False
hsa-miR-20b-5p,192.2983866,182.6067465,-0.074606591,0.584921111,0.778900051,False,False,"LHX8,LHX6,STAT3,ARNTL2,NTRK2",True
hsa-miR-6505-5p,35.39228723,33.49975258,-0.079284559,0.584921111,0.778900051,False,False,"NR1D1,KLF7,RORB,KLF4,RORA,BMP2K",True
hsa-miR-199a-3p,488.7125826,397.9560674,-0.296377077,0.584921111,0.778900051,False,False,"RORB,RORA",False
hsa-miR-488-5p,197.9714678,196.7850131,-0.008672169,0.584921111,0.778900051,False,False,,False
hsa-miR-185-5p,3058.349351,2897.743788,-0.077823172,0.584921111,0.778900051,False,False,"RORA,KLF7",False
hsa-miR-199b-3p,488.7125826,397.9560674,-0.296377077,0.584921111,0.778900051,False,False,"RORB,RORA",False
hsa-miR-7-5p,59916.36999,64541.00966,0.107265926,0.584921111,0.778900051,False,False,"KLF4,BMPR2",False
hsa-miR-105-5p,370.757026,518.5066511,0.483888462,0.590168837,0.783888379,False,False,"BMPR1A,RORA",False
hsa-miR-885-3p,32.85790161,33.71417892,0.037115114,0.603326284,0.789314086,False,False,NR1D1,False
hsa-miR-148b-5p,237.9551659,226.1139118,-0.073640018,0.603326284,0.789314086,False,False,"KLF7,RORA,BMPR1A",False
hsa-miR-193b-3p,122.611481,127.6170359,0.057726855,0.603326284,0.789314086,False,False,,False
hsa-miR-501-3p,42.57254356,43.02484172,0.015246596,0.603326284,0.789314086,False,False,"RORA,KLF7,NR1D2",False
hsa-miR-299-5p,200.6399735,205.4576856,0.034232236,0.603326284,0.789314086,False,False,BMP2K,False
hsa-miR-577,365.053474,270.6660929,-0.431593641,0.603326284,0.789314086,False,False,,False
hsa-miR-92b-5p,33.09536612,36.27841839,0.13248233,0.61629699,0.802261917,False,False,,False
hsa-miR-1468-5p,313.9431747,282.7927138,-0.150758498,0.61629699,0.802261917,False,False,,False
hsa-miR-27a-3p,2631.332328,2510.068837,-0.068066537,0.629557258,0.809430761,False,True,"NGFR,LIFR,COLQ,RORA,BMPR2,LHX8,BMP1,IL6ST,BMP3,NR1D2,BMP2K,BMPR1A",True
hsa-miR-598-5p,22.70013999,24.27118477,0.096543339,0.629557258,0.809430761,False,False,,False
hsa-miR-224-5p,18.1458803,17.19206806,-0.077898948,0.629557258,0.809430761,False,False,"BMPR1B,BMPR2",False
hsa-miR-1306-3p,24.14921285,27.36276697,0.18023796,0.629557258,0.809430761,False,False,,False
hsa-miR-1306-5p,16.78514715,17.27883573,0.041820826,0.629557258,0.809430761,False,False,BMP1,False
hsa-miR-6818-3p,10.3678866,9.474111917,-0.130059224,0.642223465,0.813690895,False,False,"BMPR2,RORB,BDNF,BMP5,RORA",True
hsa-miR-499a-5p,260.8236769,275.9055148,0.081099454,0.642223465,0.813690895,False,False,KLF7,False
hsa-miR-342-3p,157.1607195,154.8322444,-0.021534728,0.642223465,0.813690895,False,True,"PRIMA1,BMPR2,BMP7",True
hsa-miR-542-3p,151.4432934,132.6153329,-0.191530102,0.642223465,0.813690895,False,False,,False
hsa-miR-30b-5p,8440.331847,7585.224495,-0.154107843,0.642223465,0.813690895,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K",True
hsa-miR-375,160.4580501,155.2394608,-0.047700843,0.642223465,0.813690895,False,False,,False
hsa-miR-597-3p,12.66304672,10.96943959,-0.207134735,0.651432942,0.823360765,False,False,"ARNTL2,LHX6",False
hsa-miR-135b-5p,514.6629907,643.5185516,0.322353697,0.664381373,0.835679703,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-miR-1343-3p,14.78591351,16.3076511,0.141325617,0.664381373,0.835679703,False,False,CNTFR,False
hsa-miR-382-5p,857.77519,885.3854896,0.045706141,0.675194588,0.837177137,False,True,"SLC5A7,IL6ST,RORA",True
hsa-miR-6516-5p,75.81977995,80.57292212,0.087720809,0.675194588,0.837177137,False,True,"RORB,NTRK2,KLF7,SLC5A7,BMPR1A",True
hsa-miR-505-3p,110.1499026,111.0305091,0.011487937,0.675194588,0.837177137,False,False,,False
hsa-miR-504-5p,382.4805651,400.908714,0.067887333,0.675194588,0.837177137,False,False,,False
hsa-miR-494-3p,39.22805373,42.88115542,0.12845802,0.675194588,0.837177137,False,True,"LIF,BMP4,RORA,CLOCK,BMP2K,STAT1,BMPR2,KLF7,BMPER,IL6ST,BCHE,SLC5A7,BMPR1A,NPAS2",True
hsa-miR-3064-5p,15.54008412,13.27313364,-0.227485299,0.675194588,0.837177137,False,True,"CHAT,CLOCK,RORA",True
hsa-miR-548ae-5p,84.10045464,82.42170612,-0.029089272,0.687757347,0.84672013,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT3,NTRK2,STAT1,BMPR2",True
hsa-miR-548ad-5p,85.51143577,82.57599545,-0.050394914,0.687757347,0.84672013,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT3,NTRK2,STAT1,BMPR2",True
hsa-miR-186-5p,4222.128011,4324.081582,0.034423422,0.687757347,0.84672013,False,False,"BMP2K,KLF7,BMP3,BMPR1A,NTRK2,BMP5,RORA,NR1D2,RORB,CLOCK,BMPR2,SMAD2,RORC,IL6ST,BMPR1B",True
hsa-miR-335-3p,571.6018647,580.8043955,0.023041749,0.700207824,0.855991766,False,True,"RORA,LIFR,BMP3,BDNF,SLC5A7,RORB,BMP2,BMPR2,BMP5,BMP7,KLF7,IL6ST,NR1D2",True
hsa-miR-455-5p,60.12932083,67.93228843,0.176028792,0.700207824,0.855991766,False,False,,False
hsa-miR-3180-5p,13.62106068,14.53607174,0.093798394,0.700207824,0.855991766,False,True,"LHX6,LHX8,ACHE,BMP8B",True
hsa-miR-330-3p,1824.29833,1766.730836,-0.046259415,0.712806802,0.863306614,False,False,"GBX2,BMPR2,LHX6,RORA,BMPR1A",True
hsa-miR-548ay-5p,103.4756338,100.5522713,-0.041345415,0.712806802,0.863306614,False,False,"RORB,RORA,BMP2K,CLOCK,KLF7,STAT1,NTRK2,STAT3,BMPR2",True
hsa-miR-1298-5p,4823.516285,3542.181648,-0.44544704,0.712806802,0.863306614,False,False,BMP7,False
hsa-miR-770-5p,12.58591535,12.64533731,0.006795376,0.712806802,0.863306614,False,False,NTRK2,False
hsa-miR-4742-3p,13.29947726,12.51942598,-0.087201126,0.725135945,0.868167347,False,False,"BMPR2,BMP3",False
hsa-miR-409-5p,475.286751,473.1034873,-0.006642391,0.725135945,0.868167347,False,False,,False
hsa-miR-10a-5p,33.35561378,34.67700305,0.056049631,0.725135945,0.868167347,False,False,"RORA,BDNF,KLF4,BMP2K,RORB,KLF7",True
hsa-miR-32-5p,820.8606726,877.3618751,0.096034648,0.725135945,0.868167347,False,True,"KLF4,BMPR2,RORA,SLC5A7",True
hsa-miR-3117-3p,86.40282664,88.14324783,0.028771546,0.725135945,0.868167347,False,False,,False
