tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-18-40KK5Y04,61.05666995,39.57319182,-0.625625474,0.445183782,0.855686726,False,False,"ARNTL2,NKX2-1,RORB",False
tRF-19-1SS2PMER,102.3909338,115.0102992,0.167675084,0.456580428,0.855686726,False,False,,False
tRF-21-9N15WV7W0,33.26827014,25.78899696,-0.36739119,0.456580428,0.855686726,False,False,"NR1D2,NTRK2,ARNTL2",False
tRF-21-DWY2MJ8FE,78.43435259,65.05953268,-0.269725203,0.456580428,0.855686726,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,LIFR,RORB,BMPR1B,ARNTL2",True
tRF-19-7X9PN5HJ,30.29491489,28.52228382,-0.086986148,0.456580428,0.855686726,False,False,"SMAD2,BDNF,BMPR1A",False
tRF-21-JYSWRYVMD,16.46674408,23.1978059,0.494433035,0.456580428,0.855686726,False,False,"NTRK2,BMP7",False
tRF-20-H1NRM5U6,11.15286282,9.699959348,-0.201363476,0.46378107,0.855686726,False,False,,False
tRF-20-VMMV5BU6,20.47789766,23.10521224,0.174150732,0.46378107,0.855686726,False,False,,False
tRF-23-VP9N15WV0E,31.80924618,36.31856929,0.191261188,0.476681022,0.855686726,False,False,,False
tRF-21-RE987S1RD,39.16839643,34.85911054,-0.168154307,0.476681022,0.855686726,False,False,,False
tRF-22-ZRS3S3R65,18.14587805,16.89997842,-0.102620465,0.476681022,0.855686726,False,False,,False
tRF-21-UJJKIWRND,11.97451926,10.59775746,-0.176208723,0.476681022,0.855686726,False,False,"SMAD2,NKX2-1,RORB,GBX2,ARNTL2,NPAS2",True
tRF-19-DRFU8U25,22.90013779,23.18202693,0.017650436,0.476681022,0.855686726,False,False,SMAD2,False
tRF-23-XSXMSL730H,74.53876575,72.32926148,-0.043411509,0.484234843,0.855686726,False,False,,False
tRF-23-76DRR4KR0J,74.8037617,59.20884952,-0.337298,0.484234843,0.855686726,False,False,"SMAD2,CNTFR,RORB,BMPR2,BMP5,KLF7,NR1D2,CLOCK",True
tRF-22-76DRR4KR5,18.37212501,18.16887727,-0.016049233,0.484234843,0.855686726,False,False,"SMAD2,CNTFR,RORB,BMPR2,BMP5,KLF7,NR1D2,CLOCK",True
tRF-22-VF4YO9XEJ,118.7422036,121.2430517,0.030069279,0.496426887,0.855686726,False,False,"CLOCK,SMAD2",False
tRF-20-Q1Q89P9L,34.87370513,49.040752,0.491841452,0.496426887,0.855686726,False,False,,False
tRF-19-7P596VJ5,31.7389157,36.53328797,0.202958759,0.496426887,0.855686726,False,False,"RORA,BMPR2",False
tRF-18-73VL4YDN,28.4982557,35.04454964,0.298316466,0.496426887,0.855686726,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-21-73V2Y8L9E,16.22267972,18.00742384,0.150579654,0.496426887,0.855686726,False,False,"NR1D2,SMAD2",False
tRF-21-JMRPFQ5DD,52.9756488,50.85961101,-0.058808924,0.496426887,0.855686726,False,False,,False
tRF-19-J6K6UDE2,24.87681848,18.9557206,-0.392168688,0.509256778,0.855686726,False,False,BDNF,False
tRF-22-73V2Y8L95,17.00100633,19.68818092,0.211709675,0.509256778,0.855686726,False,False,"NR1D2,SMAD2",False
tRF-19-945NB2HQ,37.48717256,30.47114056,-0.298953513,0.509256778,0.855686726,False,False,,False
tRF-18-BS5EOBD3,16.19457279,10.1591243,-0.672734362,0.509256778,0.855686726,False,False,,False
tRF-23-897PVP94Z,41.13707645,43.76177011,0.089231827,0.509256778,0.855686726,False,False,,False
tRF-18-RX6NMHD5,22.01431454,23.42362415,0.089522386,0.522369386,0.855686726,False,False,,False
tRF-20-WB0Q37Q5,11.08659035,9.520509879,-0.219704992,0.522369386,0.855686726,False,False,,False
tRF-19-RQ59W3K4,35.65530329,36.33496768,0.027241947,0.522369386,0.855686726,False,False,BMP2K,False
tRF-23-4PW3FJHPW,18.22541345,14.6795517,-0.312143633,0.522369386,0.855686726,False,False,,False
tRF-18-H7PU4HD2,65.5741989,56.19801321,-0.222609151,0.522369386,0.855686726,False,False,"NTRK2,NTRK1,BMP1",False
tRF-18-H9R8B7D2,795.4081806,615.1761259,-0.370695884,0.522369386,0.855686726,False,False,,False
tRF-21-D890YBOZE,20.31316089,17.20672666,-0.239442081,0.522369386,0.855686726,False,True,"CNTFR,BMPR1A,COLQ,SMAD2",True
tRF-23-2YU04DYJDE,59.36463973,51.06361509,-0.217308174,0.522369386,0.855686726,False,False,"SMAD2,ARNTL,ARNTL2",False
tRF-22-PS5P4PW3H,24.95954538,30.37058498,0.283083041,0.522369386,0.855686726,False,False,,False
tRF-19-88I26WIZ,97.32312462,103.8715479,0.093945986,0.535080588,0.855686726,False,False,,False
tRF-20-79MP9P9M,13.60102356,13.26671282,-0.035904279,0.535080588,0.855686726,False,False,,False
tRF-22-43RX6NMH3,32.23384574,34.5573979,0.100418267,0.535080588,0.855686726,False,False,ARNTL2,False
tRF-18-S8V0J8DR,15.60914387,17.46540088,0.162108347,0.535080588,0.855686726,False,False,,False
tRF-19-M8ZLSSJ8,14.75794558,13.53285652,-0.125025505,0.535080588,0.855686726,False,True,CHAT,True
tRF-18-BS68BFD2,1181.840849,849.4487111,-0.476437023,0.535080588,0.855686726,False,False,,False
tRF-21-9N1EWJQ7D,31.10128153,35.18069439,0.177809931,0.548449663,0.862804958,False,False,"NR1D2,NTRK2",False
tRF-18-S5S8R6D2,22.78013231,18.48303795,-0.301574223,0.548449663,0.862804958,False,False,,False
tRF-23-J9ZH0SR9D7,26.84012819,23.53300794,-0.189705827,0.548449663,0.862804958,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-21-2YU04DYJB,47.34473477,40.94244392,-0.20960677,0.548449663,0.862804958,False,False,"SMAD2,ARNTL,ARNTL2",False
tRF-19-73VL4YHE,32.48966685,39.72000128,0.289884719,0.560020879,0.870393896,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-19-RK9P4PJZ,121.6463307,94.63640737,-0.362225593,0.560020879,0.870393896,False,False,,False
tRF-23-18Y3E7QN00,11.03857516,10.38212205,-0.08845261,0.560020879,0.870393896,False,False,"BMP2,SMAD2",False
tRF-19-RPM8301Z,20.2475008,18.99228154,-0.092330617,0.571814245,0.874672382,False,False,,False
tRF-22-NONU3IND2,91.6059688,73.42346789,-0.319200347,0.571814245,0.874672382,False,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-19-V47PU9J8,25.31948689,19.08415845,-0.407872598,0.571814245,0.874672382,False,False,"BMP2,SMAD2",False
tRF-18-EY0VWUD2,310.2806295,288.7702951,-0.103651289,0.571814245,0.874672382,False,False,"NTRK1,KLF4",False
tRF-18-W3FJHPW,12.41933038,12.65246687,0.026831308,0.584921111,0.880532847,False,False,,False
tRF-23-BE7XO8Q6DI,46.49857774,34.39455557,-0.435006375,0.584921111,0.880532847,False,True,"SMAD2,RORA,BMPR2,LIFR,BMP5,CLOCK,NR1D2,LHX8,SLC5A7,KLF7,ARNTL2,KLF4,BMPR1B,NTRK2,LIF,IL6ST,BMP3",True
tRF-18-88I26WDY,14.27567501,15.92009637,0.157290106,0.590168837,0.880532847,False,False,,False
tRF-19-W3FJIKE5,20.23563576,16.5301973,-0.291794231,0.590168837,0.880532847,False,False,,False
tRF-18-9N1EWJDW,38.75517914,42.79234207,0.14296352,0.603326284,0.880532847,False,False,"NR1D2,NTRK2",False
tRF-19-PS5P4PJ4,234.6263299,402.0785483,0.777112445,0.603326284,0.880532847,False,False,,False
tRF-19-SB325U0R,11.6000772,9.615163531,-0.270751107,0.603326284,0.880532847,False,False,,False
tRF-19-S3M830JZ,9.875730937,9.545885043,-0.049008568,0.603326284,0.880532847,False,False,,False
tRF-19-RXSINHKN,10.95409729,10.730978,-0.029689033,0.61629699,0.880532847,False,False,NTRK2,False
tRF-18-45DBNIR,23.49857027,24.54586667,0.062907125,0.61629699,0.880532847,False,False,"GBX2,SMAD2,LHX8,LIFR",True
tRF-18-Q89P9L02,10.7644559,12.7699345,0.246475726,0.61629699,0.880532847,False,False,"BMP1,BMPER,SMAD2",False
tRF-23-1HPSR9O9DK,10.95517665,13.55542504,0.307257603,0.61629699,0.880532847,False,False,,False
tRF-19-3290Q42E,21.53574732,22.88406698,0.087610084,0.61629699,0.880532847,False,False,,False
tRF-20-73VL4YMY,28.82918894,30.10489076,0.062467633,0.61629699,0.880532847,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-21-Q622EVUID,35.5993882,40.26842728,0.17779668,0.61629699,0.880532847,False,False,SMAD2,False
tRF-23-5BF900BYDO,241.0057847,266.189655,0.14338673,0.629557258,0.880532847,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-YDZDL9X1B,224.0354032,214.489717,-0.062818248,0.629557258,0.880532847,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-18-WU1MN005,16.14623994,16.99821089,0.07418467,0.629557258,0.880532847,False,False,"PCYT1A,SMAD2,CLOCK,ARNTL,KLF7",True
tRF-22-WR645J7KQ,60.73409724,59.55621852,-0.028254546,0.629557258,0.880532847,False,False,,False
tRF-19-UP0O51K2,15.33753262,13.26820466,-0.209093242,0.629557258,0.880532847,False,False,"NR1D2,KLF7,BMP6,IL6R",True
tRF-23-877343RXDX,13.03149839,12.05452293,-0.112428421,0.629557258,0.880532847,False,False,,False
tRF-18-4PW3FJDD,11.10836588,12.04907887,0.117276257,0.642223465,0.880532847,False,False,,False
tRF-22-B4ZPEK45I,60.39177719,46.23967475,-0.385220879,0.642223465,0.880532847,False,True,"SMAD2,LHX8,ARNTL2,BMPR2,SLC5A7,RORA,LIFR,NR1D2,LIF,CLOCK,BMPR1A,BMPR1B",True
tRF-19-4PW3FJF2,14.03857972,13.22487608,-0.086142782,0.642223465,0.880532847,False,False,,False
tRF-23-WP9N1EWJDW,26.4416387,28.27703387,0.096819207,0.642223465,0.880532847,False,False,"ARNTL2,RORC,SMAD2",False
tRF-19-DWY2MJJ1,503.9884918,506.20349,0.006326663,0.642223465,0.880532847,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,RORB,LIFR,BMPR1B,ARNTL2",True
tRF-20-PJ60MV9J,11.31210695,12.55193335,0.150041931,0.642223465,0.880532847,False,False,,False
tRF-23-S3M8309NS,63.54179569,51.78532258,-0.295162606,0.651432942,0.880532847,False,False,,False
tRF-21-PS5P4PW3B,20.42249061,23.28563498,0.189281404,0.651432942,0.880532847,False,False,,False
tRF-22-NB8PLML35,33.25901238,38.94068354,0.22753288,0.651432942,0.880532847,False,False,SMAD2,False
tRF-18-UP0O5105,31.03467568,29.01086772,-0.097287622,0.664381373,0.880532847,False,False,"NR1D2,KLF7,BMP6,IL6R",True
tRF-22-UE02K0F75,36.06693357,33.84257417,-0.091837461,0.664381373,0.880532847,False,False,"BMP2,CNTFR,SMAD2,LIFR,RORA,IL6,BMPR1B,BDNF,KLF7,BMP3,BMPR2,LIF,KLF16,LHX8,BMPR1A,BMP2K,CLOCK,KLF4,BMP5,NR1D2,RORB,STAT1,IL6ST",True
tRF-21-NONU3INDD,194.169436,228.136383,0.23258042,0.664381373,0.880532847,False,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-18-HSQS52D2,19.25890359,15.32861873,-0.329297872,0.664381373,0.880532847,False,False,,False
tRF-21-VP9N15WV0,20.66333695,23.4544247,0.182786859,0.664381373,0.880532847,False,False,,False
tRF-20-VBY9PYKH,12.9055173,14.22630744,0.140573276,0.664381373,0.880532847,False,False,"RORA,NTRK2,LIFR,SMAD2,RORB,STAT1",True
tRF-23-F8YKIR9N05,10.72521131,9.592581745,-0.161015013,0.664381373,0.880532847,False,False,,False
tRF-20-S998LO9D,22.69217917,27.39442372,0.271687094,0.664381373,0.880532847,False,False,"BMPR2,SMAD2",False
tRF-23-Q99P9P9NDD,572.5436203,437.101058,-0.389418741,0.664381373,0.880532847,False,False,"SMAD2,BMPR2,ARNTL,PCYT1A,KLF7",True
tRF-21-83ML5F82D,11.30222139,11.22473264,-0.009925272,0.675194588,0.886997531,False,False,,False
tRF-19-YDZDL9JR,64.83855205,86.89633072,0.422443386,0.675194588,0.886997531,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-21-5BF900BYD,603.4428071,635.1966079,0.073986166,0.687757347,0.886997531,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-D112Z4R90,11.88602199,11.47984142,-0.050163242,0.687757347,0.886997531,False,False,"SMAD2,GBX2,KLF16",False
tRF-19-S998LOJ4,18.09325189,34.38877576,0.926486031,0.687757347,0.886997531,False,False,"BMPR2,SMAD2",False
tRF-18-JB5Y130K,20.88879462,17.98077733,-0.216273853,0.687757347,0.886997531,False,False,"SMAD2,IL6ST",False
tRF-18-YKIR9N05,59.50017787,67.55506926,0.183170051,0.700207824,0.886997531,False,False,"RORA,BMPR2",False
tRF-23-79MP9P9MDD,807.6484812,908.8392787,0.170297673,0.700207824,0.886997531,False,False,,False
tRF-23-V29K9UV3D9,22.57540377,20.28539861,-0.154310139,0.700207824,0.886997531,False,False,"RORA,BMPR1A,BDNF,SMAD2",True
tRF-22-Q3V2Y7RZ5,17.98525514,17.12318836,-0.070863267,0.700207824,0.886997531,False,False,,False
tRF-19-B4ZPEKH2,17.8488029,16.64483418,-0.10075282,0.700207824,0.886997531,False,True,"SMAD2,LHX8,ARNTL2,BMPR2,SLC5A7,RORA,LIFR,NR1D2,LIF,CLOCK,BMPR1A,BMPR1B",True
tRF-18-BZOS4YV,425.8949082,534.0219077,0.326401446,0.712806802,0.886997531,False,False,"BDNF,LHX6,SMAD2",False
tRF-18-YKISQID5,73.39041869,79.78189058,0.120469583,0.712806802,0.886997531,False,False,"RORA,BMPR2",False
tRF-19-73V2Y81W,37.35369093,34.18139408,-0.128039565,0.712806802,0.886997531,False,False,"NR1D2,SMAD2",False
tRF-20-I8W47W1R,17.32334682,34.1467037,0.979028636,0.712806802,0.886997531,False,False,ARNTL,False
tRF-18-R81XDD0Q,104.9323527,93.45334653,-0.167141325,0.712806802,0.886997531,False,False,SMAD2,False
tRF-18-83ML5F04,30.11564922,23.64719408,-0.348844353,0.712806802,0.886997531,False,False,,False
tRF-22-Z8R3WE8ZJ,9.427654681,9.534010472,0.016184294,0.712806802,0.886997531,False,False,,False
tRF-19-UIX1Q7HV,307.37801,397.1276505,0.369588856,0.712806802,0.886997531,False,False,"LHX6,SMAD2,CLOCK",False
tRF-19-BX1WZ42E,46.67952107,39.40773322,-0.244310993,0.725135945,0.890881304,False,True,"SMAD2,IL6ST,BCHE",True
tRF-20-U0EZY9X1,35.43409718,43.37474185,0.29171688,0.725135945,0.890881304,False,False,"SMAD2,NTRK2,RORA,BMP3",True
tRF-18-BS6PDFD2,11.31946403,11.27240697,-0.006010045,0.725135945,0.890881304,False,False,,False
tRF-19-9N1EWJI5,56.85505651,63.06248967,0.149493464,0.725135945,0.890881304,False,False,"NR1D2,NTRK2",False
tRF-19-JMRPFQIX,48.48692328,48.09105013,-0.011827281,0.737607965,0.900486696,False,False,,False
tRF-21-YBOZZ7NDD,38.81294697,37.00947899,-0.068643152,0.737607965,0.900486696,False,False,"NTRK2,SMAD2,RORA,BMP5,BMPR1A,NR1D2,BMP2K,CLOCK",True
tRF-22-4PW3FJHP1,65.78666806,67.9982113,0.047701551,0.749436662,0.909191185,False,False,,False
tRF-18-1SS2PMX,17.31516216,17.10114833,-0.017942695,0.749436662,0.909191185,False,False,,False
tRF-23-V47P596V03,11.6733895,11.10411582,-0.072129003,0.761199672,0.909210719,False,False,"BMP2,SMAD2",False
tRF-22-83ML5F923,10.5632587,10.61332874,0.006822245,0.761199672,0.909210719,False,False,,False
tRF-18-S4I7MN04,21.73191565,19.74839494,-0.13807995,0.761199672,0.909210719,False,False,"BMPR2,RORB",False
tRF-18-HR0VX6D2,125.4451093,136.416698,0.120964022,0.761199672,0.909210719,False,False,SMAD2,False
tRF-19-MBQ4NK12,15.8550235,14.70358801,-0.108771767,0.761199672,0.909210719,False,False,,False
tRF-18-XSXMSL00,15.23948441,16.14619048,0.083379723,0.772896992,0.920341957,False,False,,False
tRF-21-S3M8309NB,10.78046648,9.672249395,-0.156496257,0.78212183,0.92846978,False,False,,False
tRF-23-O045DBNIR,22.94754123,20.69762105,-0.148874625,0.793510602,0.93624574,False,False,"SMAD2,IL6ST,BMPR1A,KLF7,ARNTL2",True
tRF-21-V47PU9XWE,16.10025029,16.58076098,0.042427105,0.793510602,0.93624574,False,False,"BMP2,SMAD2",False
tRF-23-DRFU8U767,28.55730302,29.7651435,0.059764113,0.804539863,0.937822069,False,False,SMAD2,False
tRF-22-S3M8309NF,25.67234153,20.62600146,-0.315750719,0.804539863,0.937822069,False,False,,False
tRF-18-4E6L1F0P,31.67941858,48.8310529,0.624253028,0.804539863,0.937822069,False,False,,False
tRF-20-NONU3IND,32.35682718,33.73987095,0.060384307,0.804539863,0.937822069,False,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-18-INVDRID1,5924.509184,5828.982915,-0.023451466,0.815512842,0.947758168,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-18-1SS2P4DX,34.10987756,32.04447267,-0.090114047,0.82611682,0.957207213,False,False,,False
tRF-18-YR66EFD2,24.78983375,27.01851951,0.124200028,0.835002625,0.958890255,False,False,,False
tRF-20-W3FJIKE7,27.48406074,22.13276009,-0.312411801,0.835002625,0.958890255,False,False,,False
tRF-21-RPM830MME,49.61479711,62.52445819,0.333650197,0.835002625,0.958890255,False,False,,False
tRF-22-WB8689SV2,10.34989754,11.86093289,0.196601001,0.845110869,0.961935018,False,False,,False
tRF-22-VP9N15WVN,16.03815887,19.45038875,0.278290455,0.845110869,0.961935018,False,False,,False
tRF-20-73V2Y8L9,21.07914492,22.95528574,0.123010046,0.845110869,0.961935018,False,False,"NR1D2,SMAD2",False
tRF-21-73VL4YMYE,37.46975162,51.14839166,0.448962462,0.854540897,0.963686664,False,False,"NR1D2,NTRK2",False
tRF-19-R29P4PJZ,331.4685019,268.1664591,-0.30574298,0.854540897,0.963686664,False,False,,False
tRF-23-JMRPFQRD03,61.53573362,56.65138051,-0.11931331,0.864080807,0.963686664,False,False,,False
tRF-21-40KK5Y93E,11.96571504,10.81044535,-0.146480654,0.864080807,0.963686664,False,False,"NKX2-1,ARNTL2,RORB",False
tRF-19-7PU9XWK0,18.51027691,15.77213199,-0.230948789,0.864080807,0.963686664,False,False,SMAD2,False
tRF-21-WR645J7KE,128.5251052,114.8928339,-0.161761376,0.864080807,0.963686664,False,False,,False
tRF-23-739P8WQ07,10.51090706,12.86320711,0.291363211,0.864080807,0.963686664,False,False,,False
tRF-21-W3FJHPEZE,45.52428095,46.33368191,0.025425101,0.873146133,0.968216485,False,False,,False
tRF-18-EO7N980E,12.88185783,12.14311048,-0.085202657,0.873146133,0.968216485,False,False,,False
tRF-22-83ML5F823,11.66915479,11.76674734,0.012015506,0.8788631,0.971550208,False,False,,False
tRF-20-I363U0EZ,22.18127398,19.42536924,-0.191400207,0.887440338,0.971550208,False,False,,False
tRF-18-KK5Y930K,11.61341081,10.95885057,-0.08369526,0.887440338,0.971550208,False,False,,False
tRF-19-2DN1RJKJ,15.4061956,14.84353849,-0.053675596,0.895694783,0.971550208,False,False,"SMAD2,BMPR2",False
tRF-20-RXSINHZ4,14.87060896,15.27333532,0.038551419,0.895694783,0.971550208,False,False,NTRK2,False
tRF-18-B689XXD2,19.82969295,14.57850868,-0.443819193,0.895694783,0.971550208,False,False,SMAD2,False
tRF-20-JMRPFQJD,17.42435281,16.89670655,-0.044363002,0.903767635,0.971550208,False,False,,False
tRF-21-WB8US565D,208.0414843,191.6897889,-0.118097748,0.903767635,0.971550208,False,False,NR1D2,False
tRF-19-D890YBHW,12.91394839,13.41142483,0.054532351,0.903767635,0.971550208,False,True,"CNTFR,BMPR1A,COLQ,SMAD2",True
tRF-18-4PW3FJDB,11.53395971,10.6252332,-0.118393383,0.903767635,0.971550208,False,False,,False
tRF-21-WE884U1DD,28.9847189,28.01060531,-0.049319334,0.903767635,0.971550208,False,False,,False
tRF-20-INVDRI2Q,908.3038484,1023.961235,0.172914201,0.911335692,0.97427324,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-20-9N15WV7W,17.87852889,18.84805568,0.076187675,0.911335692,0.97427324,False,False,"NR1D2,NTRK2,ARNTL2",False
tRF-22-Q1Q89P9L5,17.18364629,20.03536991,0.221512944,0.91893417,0.976998691,False,False,,False
tRF-18-HRH7MSD2,16.98449146,12.9210486,-0.394494866,0.91893417,0.976998691,False,True,"SMAD2,NR1D2,COLQ",True
tRF-19-1SS2P4IR,39.18669125,37.67049201,-0.056928887,0.925850259,0.978972815,False,False,,False
tRF-18-J9ZH0SDZ,16.77510467,18.98341966,0.178418134,0.925850259,0.978972815,False,False,"SMAD2,RORB,CLOCK",False
tRF-18-JMRPFQDY,81.00406719,72.3410318,-0.163180172,0.938317897,0.986763658,False,False,,False
tRF-19-INVDRIFU,1065.431533,948.674445,-0.167452895,0.938317897,0.986763658,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-21-S8V0J8O9E,20.40915051,21.81930879,0.096389265,0.944124538,0.990179393,False,False,,False
tRF-22-J9ZH0SR9L,16.50379568,15.15422237,-0.123078043,0.949697196,0.993331932,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-18-73V2Y8DM,13.42747157,12.72926078,-0.077039026,0.959687643,0.997693055,False,False,"NR1D2,SMAD2",False
tRF-21-8BWS7209D,9.840284309,10.04254644,0.029353228,0.964141215,0.997693055,False,False,,False
tRF-19-UMX0SWHZ,9.318274817,10.11089597,0.117776062,0.968189363,0.997693055,False,False,,False
tRF-18-H5KQBFD2,84.31110704,89.659812,0.088738772,0.972000965,0.997693055,False,False,,False
tRF-19-J9ZH0S2E,22.24634135,29.61177885,0.41260307,0.972000965,0.997693055,False,False,"SMAD2,RORB,CLOCK",False
tRF-20-JMRPFQRD,74.80124869,74.0672673,-0.014226244,0.972000965,0.997693055,False,False,,False
tRF-22-1SS2P46I3,35.46472726,31.17092631,-0.186183824,0.972000965,0.997693055,False,False,,False
tRF-21-MN1E8Y7ZD,29.15662304,28.42976438,-0.036421492,0.975468831,0.997693055,False,False,,False
tRF-18-UIX1Q7DR,48.80693518,57.93091941,0.247247401,0.978572809,0.997693055,False,False,"LHX6,SMAD2,CLOCK",False
tRF-23-87R718YKDE,127.3399138,131.5358817,0.046771714,0.981363846,0.997693055,False,False,,False
tRF-21-EXEY0VWUD,49.86269898,51.88620219,0.057389966,0.990314298,0.997693055,False,False,"BDNF,NR1D2,BMPR2,LIFR",True
tRF-20-RKIP4OI3,10.96071265,13.10901576,0.258217768,0.993276719,0.997693055,False,False,,False
tRF-22-8F81KLB52,28.79393061,23.05706476,-0.320555877,0.993276719,0.997693055,False,False,"RORA,BMPR1A,CLOCK",False
tRF-21-DRFU8U76B,9.691421564,9.584584983,-0.015992336,0.99556005,0.997693055,False,False,,False
tRF-22-XSXMSL73O,10.13667108,9.964027101,-0.024783092,0.997049344,0.997693055,False,False,,False
tRF-18-02K0F702,25.28712505,24.21488277,-0.062509005,0.997049344,0.997693055,False,False,,False
tRF-18-3290Q4DZ,54.87567237,51.12828742,-0.102045009,0.997693055,0.997693055,False,False,,False
