tRF-16-K8UMPLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513708233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-K91O7VB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609174556,0,0,0,0,0,0,0,0,0
tRF-16-K9J0W1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752505395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KE6KM80,0,0,0,0,0,0.792164528,0,0,0,0.802472216,0,0,0,0,0,0.513708233,0.74013978,0,1.12837158,0,0,0,0,0,0,0,0,0,0.819863863,0,0,0,0,0,3.29298027,0,1.096461245,0,0,1.806378521,0,0
tRF-16-KF9MVH0,0,0,0.629132608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KHM26R0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548230622,0,0,0,0,0
tRF-16-KJ5R5ND,41.1254996,43.23742435,68.57545427,6.008455619,44.15566098,57.03584604,26.16419413,33.51469736,66.28076297,81.04969386,64.8595148,16.75734868,54.98840034,30.16870038,61.0001961,12.32899759,11.1020967,47.4078399,72.77996691,43.96973642,6.012637309,7.548647786,8.068636569,42.45538459,6.397137397,35.52775196,58.87318204,16.70147612,17.21714111,0,38.41804077,18.58735292,64.36698225,61.52758028,29.63682243,14.883944,25.76683925,49.4725609,30.07539967,28.90205634,18.88738999,0
tRF-16-KJDR5ND,0.579232389,0,0.629132608,0,1.698294653,0,1.046567765,0,0,0,0,0,0,1.67603891,1.544308762,0,0,0.752505395,0.56418579,0,0.858948187,0,0,0,0,0,0,0,0.819863863,0,0,0,0,1.893156316,0,0,0,2.301049344,0,0,0,0
tRF-16-KJWB61B,0,1.005521497,0,0,0,0,0,0,0,0.802472216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548230622,0,0,0,0,0
tRF-16-KK5Y93E,0.579232389,1.005521497,0.629132608,1.00140927,2.547441979,0,3.139703295,0,0,1.604944433,0,0,4.998945486,1.67603891,0.772154381,0,0.74013978,2.257516186,0.56418579,0.556578942,0.858948187,0.503243186,1.152662367,2.403134977,0,1.060529909,0.470985456,0.879025059,0,0,0,0,1.609174556,0,0,0,1.096461245,1.150524672,0,1.806378521,0,0
tRF-16-KKM1M3E,0,0,0,0,0,0,2.09313553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470985456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KKRSL3E,0,0,0.629132608,0,0,0,0,0,0,0,0,1.196953477,0,0.838019455,0,0,0,0,0,0.556578942,0,0,1.152662367,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096461245,0,0,0,0,0
tRF-16-KMJKE1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838019455,0,0,0,0,0,0,0.858948187,0,0,0,1.827753542,0.530264955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KNNVOR0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838019455,0,0,0,0,0,1.113157884,1.717896374,0,0,0.801044992,0,0,0,1.758050118,0,0,0,0,0,0,0,0,0.548230622,0,0,0,1.573949166,0
tRF-16-KNR34RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819863863,0,1.280601359,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KNR3YRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513708233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KNR7VJD,1.737697166,0,5.033060864,3.00422781,2.547441979,4.75298717,2.09313553,0.957562782,2.978910695,4.012361082,13.51239892,1.196953477,2.499472743,1.67603891,4.632926286,1.027416466,1.48027956,3.010021581,7.33441527,1.113157884,1.717896374,2.012972743,2.305324734,2.403134977,0,1.590794864,4.238869107,0.879025059,1.639727725,0,11.52541223,3.097892154,4.827523669,16.09182869,6.58596054,3.307543111,3.837614357,11.50524672,5.185413736,5.419135563,3.147898331,0
tRF-16-KPQJ3KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280601359,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KQ3SW1B,14.48080972,25.13803742,27.68183475,17.02395759,30.56930375,46.73770718,36.62987178,60.32645525,35.74692835,31.29641644,18.91735848,45.48423213,67.48576406,25.97860311,16.215242,20.54832932,10.36195692,15.0501079,35.54370477,15.58421038,6.012637309,21.63945699,11.52662367,24.03134977,43.86608501,33.40669214,18.83941825,13.18537588,20.49659656,12.58635861,19.20902039,3.097892154,4.827523669,24.61103211,24.69735203,14.883944,33.99029859,11.50524672,15.55624121,5.419135563,11.01764416,33.39984653
tRF-16-KQI34J0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858948187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KQWYL1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KRYNW5D,0,1.005521497,0,0,0,0.792164528,0,0.957562782,0,0.802472216,0,1.196953477,2.499472743,0,0,0,1.48027956,0.752505395,1.69255737,1.113157884,0,0.503243186,0,0,0.913876771,1.060529909,0.470985456,4.395125294,0,0,0,0,0,0,1.646490135,0,1.096461245,0,1.037082747,0,0,0
tRF-16-KS8WP9D,27.80315466,11.06073646,6.920458688,48.06764495,25.47441979,35.64740378,58.60779484,151.2949195,15.63928115,35.30877752,18.91735848,86.18065036,22.49525469,20.11246692,11.58231572,79.11106789,16.28307516,23.32766725,42.31393425,25.04605239,6.012637309,56.86647999,19.59526024,19.22507982,56.6603598,35.52775196,18.3684328,29.00782694,38.53360154,6.293179304,6.403006795,3.097892154,3.218349113,8.519203424,1.646490135,4.961314666,46.05137228,0,2.074165494,1.806378521,6.295796663,0
tRF-16-KSB8P5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858948187,0.503243186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KSR95RD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KSU8P9D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KUEKK1B,0,1.005521497,0,0,0,0,0,0,0,0,0,1.196953477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530264955,0,0,0,0,0,0,0,0,0,0,0.548230622,0,0,0,0,0
tRF-16-KV08K1B,0,0,0,0,0,0,0,0,0,0.802472216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530264955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KWEK3RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470985456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-KXMY6VD,0,0,0,0,0,0,1.046567765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152662367,0.801044992,0,0,0,0,0,0,0,0,0,0,0,1.653771555,0,0,0,0,0,0
tRF-16-KY8PQ1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L0H5RND,0,0,1.258265216,0,0,0.792164528,0,0,0,1.604944433,0,0,2.499472743,0,0,0.513708233,0,1.50501079,1.12837158,0,0.858948187,0,0,0.801044992,0,0.530264955,1.883941825,0,0,0,1.280601359,0,0,2.839734475,0,3.307543111,0,2.301049344,2.074165494,0,0,0
tRF-16-L0HVRND,7.530021054,1.005521497,8.178723903,2.00281854,4.245736632,7.129480756,1.046567765,4.787813909,8.192004412,12.03708325,16.2148787,4.787813909,27.49420017,4.190097276,10.03800695,4.623374097,3.700698901,6.772548557,10.15534422,8.905263073,0.858948187,1.006486371,2.305324734,4.005224962,0,4.772384592,7.064781845,1.758050118,1.639727725,0,10.24481087,3.097892154,3.218349113,12.30551606,3.29298027,3.307543111,3.837614357,8.053672705,3.111248241,5.419135563,4.721847497,2.385703324
tRF-16-L2RP92E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L2RPM2E,0.579232389,0,0,0,0,0,0,0,0,1.604944433,0,1.196953477,0,0,0.772154381,0,0,0,0,0,0,0,0,0,0,0.530264955,0.470985456,0,0,0,0,0,1.609174556,0,0,0,0,1.150524672,0,0,0,0
tRF-16-L2RRM3E,0,0,0,0,0.849147326,0.792164528,0,0,0.744727674,0,5.404959566,0,0,0,0,0.513708233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548946077,0,0,1.646490135,0,0,2.301049344,0,0,0,0
tRF-16-L3489BD,0,0,0.629132608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752505395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L3K8J0B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470985456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L3K8M0E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L3R7DD0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L4KVH7D,0,0,0,0,0,0,1.046567765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L4OY4ED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L4PU73E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858948187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L4Q4R90,1.737697166,0,4.403928256,3.00422781,1.698294653,6.337316227,2.09313553,1.915125563,5.957821391,4.012361082,5.404959566,2.393906954,4.998945486,0,0.772154381,2.054832932,1.48027956,3.010021581,2.25674316,2.226315768,0,1.509729557,0,1.602089985,0,1.060529909,2.825912738,2.637075176,0,6.293179304,3.841804077,0,3.218349113,5.679468949,1.646490135,4.961314666,0,1.150524672,3.111248241,0,4.721847497,0
tRF-16-L578Q1B,0,0,0,0,0,0,0,0,0.744727674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L61MQKE,0.579232389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858948187,0,1.152662367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L7P5QKB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556578942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L7S5QKB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L7S9SBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801044992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L7WJ9XB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801044992,0,0,0.470985456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L85D9KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146589652,0,0,0,0,0,0,0.548230622,0,0,0,0,0
tRF-16-L85DMKE,0,0,0.629132608,2.00281854,0.849147326,0,2.09313553,1.915125563,0.744727674,0,0,3.590860431,0,0.838019455,1.544308762,0,0.74013978,0.752505395,0.56418579,0,0,1.006486371,0,0,0,1.590794864,1.412956369,0.879025059,2.459591588,0,1.280601359,0,0,0,0,1.653771555,0.548230622,0,0,0,0,2.385703324
tRF-16-L85J3KE,0.579232389,0,1.258265216,0,0,0,1.046567765,0.957562782,0,0,2.702479783,0,4.998945486,0,0,0,0,0,0,0,0,0.503243186,0,0,0,0.530264955,0.941970913,1.758050118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L891D40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L8K87SB,0.579232389,0,0,0,0,0,0,0.957562782,0,0,0,0,0,0,0,0,1.48027956,0,0,1.669736826,0.858948187,0,1.152662367,0,0,0,0,0,2.459591588,0,0,0,0,0,0,0,2.19292249,0,0,0,0,0
tRF-16-L8UZHE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-L981PV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LB1Y73E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LB3KMBB,0.579232389,2.011042993,0.629132608,1.00140927,0,0,0,0,0,0,0,0,0,0.838019455,0,0.513708233,0,0,0.56418579,0,2.576844561,0,0,1.602089985,0,0,0,0.879025059,0,0,0,0,0,0,0,0,0.548230622,0,1.037082747,0,1.573949166,0
tRF-16-LBQY73E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152662367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LBRR33E,0,0,0.629132608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LBRRN2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530264955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LBRY73E,0.579232389,2.011042993,3.14566304,2.00281854,1.698294653,0.792164528,0,0.957562782,0,0.802472216,8.10743935,0,0,0,0,0,0,0,0,0,0,0.503243186,0,0.801044992,0,1.590794864,0,0,0,0,2.561202718,3.097892154,1.609174556,0,0,0,0,1.150524672,1.037082747,0,0,4.771406647
tRF-16-LE2WMKE,1.737697166,1.005521497,0,0,0,0,0,0,0,0,2.702479783,0,0,0,0,0,0,0.752505395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037082747,0,0,0
tRF-16-LE3JWB0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LIK8980,0,0,0,0,0,0,1.046567765,0,0.744727674,0,2.702479783,0,0,0,0,0,2.220419341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548230622,0,0,0,0,0
tRF-16-LIK8V80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LJQI6IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LK8SR9B,0,0,0,0,0,0,1.046567765,0,0,0.802472216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470985456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LK8YR90,0,0,0,0,0,0,0,0,0,0.802472216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LKKSR90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LKKSR9B,0,0,1.258265216,1.00140927,0,0.792164528,0,0,0,0,0,0,2.499472743,0,0,0,0,0,0.56418579,0,0.858948187,0,0,0,0,0.530264955,0,0,0,0,0,0,0,0.946578158,0,0,0.548230622,0,0,0,0,0
tRF-16-LKZ419B,0.579232389,0,0.629132608,0,1.698294653,0,0,0,0,0,2.702479783,0,0,0.838019455,0.772154381,0,0,0,0,0,0,0,0,0.801044992,0,0.530264955,0,0,0,0,0,0,0,0.946578158,0,0,0,2.301049344,1.037082747,0,0,0
tRF-16-LMK827D,1.158464778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.220419341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LMK8J7D,0,0,0,1.00140927,0,0,0,0,0,1.604944433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LN3JWB0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513708233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNK88KB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNK8KD0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.576844561,0,0,0,0,0,0,0,0.819863863,3.146589652,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNK8KE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNK8KQ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LNK8QJ0,0,0,0,0,0.849147326,1.584329057,0,0.957562782,0,0.802472216,0,2.393906954,0,0.838019455,0,0,0,0,0,1.113157884,0,3.019459114,2.305324734,0.801044992,0,0.530264955,0.941970913,0.879025059,0.819863863,9.439768956,3.841804077,1.548946077,0,0.946578158,0,0,0,0,0,0,1.573949166,0
tRF-16-LNKSEK0,0,0,0,0,0,0,2.09313553,0,0,0,0,0,0,0,0,0,0,0,0,0.556578942,0.858948187,0,0,0,0.913876771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385703324
tRF-16-LO9D5HD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801044992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LP21W3E,0.579232389,0,0,0,0,0,0,0,0,0.802472216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LP7SDRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LPD3380,0,0,0,1.00140927,0,0,0,0,0.744727674,0.802472216,0,0,0,0,0,0,0,0,0,0,0,0.503243186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LQWJ9XB,0,1.005521497,0,0,0,0,0,0,0,0,0,0,2.499472743,0,0,0,0,0,0.56418579,0,0,0,0,0,0,0,0,0,0,0,1.280601359,0,0,0,0,1.653771555,0.548230622,0,1.037082747,0,0,0
tRF-16-LR6LQ60,0,0,0.629132608,0,1.698294653,0,0,0,0.744727674,0,0,0,0,0,0,0,0,0,0,1.113157884,0,0,1.152662367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LR6XQ60,1.158464778,6.03312898,1.887397824,1.00140927,2.547441979,0.792164528,3.139703295,0.957562782,0.744727674,1.604944433,2.702479783,1.196953477,0,2.514058365,0.772154381,1.027416466,0.74013978,0,3.38511474,1.113157884,0,1.006486371,5.763311835,1.602089985,2.741630313,3.711854682,1.883941825,1.758050118,4.919183176,0,1.280601359,0,3.218349113,1.893156316,1.646490135,4.961314666,0.548230622,2.301049344,1.037082747,1.806378521,1.573949166,0
tRF-16-LSN3S30,0.579232389,0,0.629132608,1.00140927,0.849147326,0,1.046567765,0,0,0.802472216,2.702479783,0,2.499472743,0,0.772154381,0.513708233,1.48027956,0,2.82092895,3.896052594,0,0,2.305324734,0,2.741630313,0,1.412956369,0,4.919183176,3.146589652,0,0,0,0,3.29298027,1.653771555,2.741153112,0,0,0,1.573949166,0
tRF-16-LUD3KS0,0,0,0,0,0,0,0,0,0,0,2.702479783,0,2.499472743,0,0,0,1.48027956,0,0.56418579,0,0,0,0,0.801044992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LUD3KY0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801044992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LW67D8B,6.371556277,3.01656449,5.662193472,1.00140927,9.340620591,7.921645284,17.79165201,21.0663812,11.17091511,9.629666597,0,7.181720863,9.997890971,9.218214006,1.544308762,8.219331728,4.440838681,6.020043161,10.71953001,7.235526246,4.294740935,1.509729557,1.152662367,0.801044992,0,16.43821359,3.76788365,12.30635082,6.558910901,0,8.964209513,3.097892154,1.609174556,3.786312633,3.29298027,4.961314666,12.60930432,1.150524672,3.111248241,1.806378521,7.869745828,0
tRF-16-LWND8PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819863863,0,0,0,0,0,0,0,0,1.150524672,0,0,0,0
tRF-16-LWRNLDD,0,0,0,0,0,0,0,0.957562782,0.744727674,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152662367,0,0,0,0,0,0,0,0,0,1.609174556,0,0,0,0,1.150524672,0,0,0,0
tRF-16-LWRNLED,0,0,0,0,0,0.792164528,0,0,0,0,0,1.196953477,2.499472743,0,0,0,0,0.752505395,0,0,0,0,0,0.801044992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037082747,0,1.573949166,0
tRF-16-LY7L73B,0.579232389,0,1.887397824,0,0,0.792164528,0,0,0,1.604944433,0,0,0,0,0,0.513708233,0.74013978,1.50501079,0,0,0,0,0,0,0,0,0.470985456,0,0,0,0,0,1.609174556,0,0,0,0.548230622,1.150524672,1.037082747,0,0,0
tRF-16-LY7SDR0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913876771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LZ81PV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LZM370B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-LZNL7L0,0,1.005521497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M0IBB7E,0.579232389,0,0,0,0.849147326,0,0,0,0.744727674,0,2.702479783,0,2.499472743,0,0,0,0,0,1.12837158,0.556578942,0,0,0,0.801044992,0.913876771,0,0,0,0,0,0,0,0,0,0,0,0,2.301049344,1.037082747,1.806378521,0,0
tRF-16-M0NK5YE,11.58464778,10.05521497,20.13224345,1.00140927,4.245736632,2.376493585,1.046567765,0.957562782,3.723638369,6.419777731,10.80991913,4.787813909,9.997890971,0.838019455,3.860771905,0.513708233,1.48027956,8.277559347,1.69255737,8.348684131,3.435792748,4.529188671,4.610649468,6.408359939,0.913876771,1.590794864,1.883941825,0,1.639727725,0,0,4.646838231,3.218349113,0.946578158,1.646490135,1.653771555,1.096461245,3.451574017,9.333744724,3.612757042,0,0
tRF-16-M0Q4R90,2.316929555,1.005521497,1.258265216,3.00422781,0,0.792164528,1.046567765,2.872688345,0.744727674,1.604944433,2.702479783,2.393906954,0,1.67603891,0,3.082249398,4.440838681,1.50501079,0.56418579,2.78289471,0,2.516215929,1.152662367,0,0.913876771,2.121059819,0.470985456,0,4.919183176,25.17271722,2.561202718,0,3.218349113,1.893156316,0,1.653771555,2.741153112,0,0,1.806378521,18.88738999,2.385703324
tRF-16-M1M3WDE,0,0,0,0,0.849147326,0.792164528,1.046567765,0,0,0.802472216,0,0,2.499472743,0.838019455,0,0.513708233,0.74013978,0.752505395,0,0.556578942,0,0,0,0,0,0,0.470985456,0,0.819863863,0,0,3.097892154,0,0.946578158,0,0,0,0,0,0,0,0
tRF-16-M1M3WEE,0,0,0,0,0.849147326,0,0,0,0,0,0,0,0,0,0.772154381,0,0,0,0,0,0,0,0,0,0,1.060529909,0,0,0.819863863,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M26RRNE,0,0,0,0,0,0,0,0,0.744727674,0,0,0,0,0,0.772154381,0,0,0,0,0,0,0,0,0,0,0,0,0.879025059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M291540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530264955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M2ORRND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-M2OSRND,1.158464778,1.005521497,0,1.00140927,0.849147326,0,0,0,2.978910695,0,5.404959566,0,0,0,0.772154381,1.027416466,1.48027956,0.752505395,0.56418579,0,0,0,0,1.602089985,0,0,0.941970913,0.879025059,0.819863863,0,0,1.548946077,1.609174556,0,0,0,0,4.602098689,0,0,0,0
